sector_id,quarter,sector_name,sector_color,gnpa_ratio,net_npa_ratio,sma_ratio,credit_growth_yoy,credit_to_gdp_gap,interest_coverage_ratio,restructured_assets_pct,index_return_1q,index_return_4q,drawdown_52w,price_to_book,implied_vol,fii_flow_qoq,index_level,repo_rate,cpi_inflation,gdp_growth_yoy,iip_growth,current_account_deficit_pct_gdp,capacity_utilisation,business_confidence_index,gst_eway_bill_growth,pmi_manufacturing,pmi_services,stress_label_target,observed_stress_event,gnpa_ratio_level,gnpa_ratio_lag1,gnpa_ratio_lag2,gnpa_ratio_lag4,gnpa_ratio_yoy_change,net_npa_ratio_level,net_npa_ratio_lag1,net_npa_ratio_lag2,net_npa_ratio_lag4,net_npa_ratio_yoy_change,sma_ratio_level,sma_ratio_lag1,sma_ratio_lag2,sma_ratio_lag4,sma_ratio_yoy_change,credit_growth_yoy_level,credit_growth_yoy_lag1,credit_growth_yoy_lag2,credit_growth_yoy_lag4,credit_growth_yoy_yoy_change,credit_to_gdp_gap_level,credit_to_gdp_gap_lag1,credit_to_gdp_gap_lag2,credit_to_gdp_gap_lag4,credit_to_gdp_gap_yoy_change,interest_coverage_ratio_level,interest_coverage_ratio_lag1,interest_coverage_ratio_lag2,interest_coverage_ratio_lag4,interest_coverage_ratio_yoy_change,restructured_assets_pct_level,restructured_assets_pct_lag1,restructured_assets_pct_lag2,restructured_assets_pct_lag4,restructured_assets_pct_yoy_change,index_return_1q_level,index_return_1q_lag1,index_return_1q_lag2,index_return_1q_lag4,index_return_1q_yoy_change,index_return_4q_level,index_return_4q_lag1,index_return_4q_lag2,index_return_4q_lag4,index_return_4q_yoy_change,drawdown_52w_level,drawdown_52w_lag1,drawdown_52w_lag2,drawdown_52w_lag4,drawdown_52w_yoy_change,price_to_book_level,price_to_book_lag1,price_to_book_lag2,price_to_book_lag4,price_to_book_yoy_change,implied_vol_level,implied_vol_lag1,implied_vol_lag2,implied_vol_lag4,implied_vol_yoy_change,fii_flow_qoq_level,fii_flow_qoq_lag1,fii_flow_qoq_lag2,fii_flow_qoq_lag4,fii_flow_qoq_yoy_change,index_level_level,index_level_lag1,index_level_lag2,index_level_lag4,index_level_yoy_change,repo_rate_level,repo_rate_lag1,repo_rate_lag2,repo_rate_lag4,repo_rate_yoy_change,cpi_inflation_level,cpi_inflation_lag1,cpi_inflation_lag2,cpi_inflation_lag4,cpi_inflation_yoy_change,gdp_growth_yoy_level,gdp_growth_yoy_lag1,gdp_growth_yoy_lag2,gdp_growth_yoy_lag4,gdp_growth_yoy_yoy_change,iip_growth_level,iip_growth_lag1,iip_growth_lag2,iip_growth_lag4,iip_growth_yoy_change,current_account_deficit_pct_gdp_level,current_account_deficit_pct_gdp_lag1,current_account_deficit_pct_gdp_lag2,current_account_deficit_pct_gdp_lag4,current_account_deficit_pct_gdp_yoy_change,capacity_utilisation_level,capacity_utilisation_lag1,capacity_utilisation_lag2,capacity_utilisation_lag4,capacity_utilisation_yoy_change,business_confidence_index_level,business_confidence_index_lag1,business_confidence_index_lag2,business_confidence_index_lag4,business_confidence_index_yoy_change,gst_eway_bill_growth_level,gst_eway_bill_growth_lag1,gst_eway_bill_growth_lag2,gst_eway_bill_growth_lag4,gst_eway_bill_growth_yoy_change,pmi_manufacturing_level,pmi_manufacturing_lag1,pmi_manufacturing_lag2,pmi_manufacturing_lag4,pmi_manufacturing_yoy_change,pmi_services_level,pmi_services_lag1,pmi_services_lag2,pmi_services_lag4,pmi_services_yoy_change,repo_rate_x_credit,index_return_momentum_2q,credit_growth_momentum_2q,gnpa_ratio_rolling_zscore_4q,cross_sector_avg_gnpa,quarter_index
metals,2024Q1,Metals & Mining,#94a3b8,5.59,3.17,3.57,9.07,-1.56,2.33,0.63,-0.56,8.35,-9.72,1.4,30.31,1137.84,8021.48,6.74,4.53,6.7,6.03,2.58,72.73,93.05,10.56,50.85,51.46,0.0,False,5.59,5.49,5.77,7.3,-23.424657534246577,3.17,2.87,3.13,4.17,-23.980815347721823,3.57,3.55,3.87,5.0,-28.6,9.07,9.73,8.25,6.92,31.069364161849716,-1.56,-1.15,-0.23,0.63,-347.61904761904765,2.33,2.35,2.26,2.26,3.0973451327433756,0.63,0.67,0.69,1.56,-59.61538461538461,-0.56,1.97,4.27,-3.93,85.75063613231552,8.35,4.99,-4.61,-28.48,129.3188202247191,-9.72,-7.16,-9.37,-19.44,50.0,1.4,1.46,1.34,0.98,42.85714285714285,30.31,32.18,33.55,35.91,-15.59454191033138,1137.84,1818.83,797.09,-68.32,1765.456674473068,8021.48,8066.91,7910.96,7389.54,8.551817839811404,6.74,6.67,6.61,5.98,12.709030100334443,4.53,4.67,4.68,5.55,-18.378378378378372,6.7,7.18,7.37,7.49,-10.54739652870494,6.03,4.33,3.72,3.3,82.72727272727275,2.58,2.54,2.26,2.13,21.12676056338029,72.73,73.6,74.39,74.2,-1.9811320754716966,93.05,96.95,98.51,103.21,-9.844007363627552,10.56,9.23,8.32,2.66,296.9924812030075,50.85,50.5,50.88,52.18,-2.548869298581829,51.46,51.17,52.4,53.29,-3.4340401576280697,61.131800000000005,-4.83,0.8200000000000003,-0.545026613863906,6.939,24
metals,2024Q2,Metals & Mining,#94a3b8,5.8,3.29,3.66,9.47,-2.1,2.45,0.45,2.95,8.63,-7.89,1.27,32.32,1676.21,8258.25,6.74,4.5,6.69,6.54,2.68,72.18,94.18,11.27,51.48,51.64,0.0,False,5.8,5.59,5.49,6.39,-9.23317683881064,3.29,3.17,2.87,3.35,-1.7910447761194044,3.66,3.57,3.55,4.15,-11.807228915662654,9.47,9.07,9.73,8.4,12.73809523809524,-2.1,-1.56,-1.15,-0.23,-813.0434782608695,2.45,2.33,2.35,2.36,3.8135593220339112,0.45,0.63,0.67,0.98,-54.08163265306123,2.95,-0.56,1.97,2.67,10.4868913857678,8.63,8.35,4.99,-19.55,144.14322250639387,-7.89,-9.72,-7.16,-9.62,17.98336798336798,1.27,1.4,1.46,1.23,3.2520325203252063,32.32,30.31,32.18,35.52,-9.009009009009016,1676.21,1137.84,1818.83,625.88,167.8165143477983,8258.25,8021.48,8066.91,7586.86,8.84937905800292,6.74,6.74,6.67,6.22,8.360128617363353,4.5,4.53,4.67,5.33,-15.572232645403378,6.69,6.7,7.18,7.35,-8.979591836734684,6.54,6.03,4.33,3.41,91.78885630498533,2.68,2.58,2.54,2.19,22.3744292237443,72.18,72.73,73.6,74.85,-3.5671342685370573,94.18,93.05,96.95,101.99,-7.657613491518765,11.27,10.56,9.23,5.76,95.65972222222221,51.48,50.85,50.5,51.37,0.21413276231263273,51.64,51.46,51.17,52.72,-2.0485584218512867,63.8278,0.9800000000000002,-0.2599999999999998,0.9307339847056373,6.682,25
metals,2024Q3,Metals & Mining,#94a3b8,5.75,3.0,3.83,8.35,-2.16,2.28,0.72,0.58,4.93,-4.22,1.39,34.12,2516.13,8305.74,6.71,4.69,6.07,7.2,2.71,71.54,93.71,10.23,52.1,52.02,0.0,False,5.75,5.8,5.59,5.77,-0.3466204506065784,3.0,3.29,3.17,3.13,-4.153354632587856,3.83,3.66,3.57,3.87,-1.0335917312661507,8.35,9.47,9.07,8.25,1.2121212121212077,-2.16,-2.1,-1.56,-0.23,-839.1304347826087,2.28,2.45,2.33,2.26,0.8849557522123902,0.72,0.45,0.63,0.69,4.347826086956526,0.58,2.95,-0.56,4.27,-86.41686182669788,4.93,8.63,8.35,-4.61,206.94143167028196,-4.22,-7.89,-9.72,-9.37,54.96264674493063,1.39,1.27,1.4,1.34,3.731343283582076,34.12,32.32,30.31,33.55,1.698956780923995,2516.13,1676.21,1137.84,797.09,215.66447954434253,8305.74,8258.25,8021.48,7910.96,4.990291949396783,6.71,6.74,6.74,6.61,1.5128593040847147,4.69,4.5,4.53,4.68,0.2136752136752281,6.07,6.69,6.7,7.37,-17.639077340569877,7.2,6.54,6.03,3.72,93.54838709677419,2.71,2.68,2.58,2.26,19.91150442477877,71.54,72.18,72.73,74.39,-3.831160102164262,93.71,94.18,93.05,98.51,-4.872601766318152,10.23,11.27,10.56,8.32,22.95673076923077,52.1,51.48,50.85,50.88,2.3977987421383626,52.02,51.64,51.46,52.4,-0.7251908396946478,56.028499999999994,1.1400000000000001,-0.7200000000000006,0.6461793742079043,6.43,26
metals,2024Q4,Metals & Mining,#94a3b8,6.23,3.33,3.97,6.73,-2.5,2.29,0.93,-1.89,1.07,-8.13,1.28,33.85,441.45,8148.61,6.52,5.22,5.8,6.89,2.74,69.97,94.48,10.05,52.98,52.44,0.0,False,6.23,5.75,5.8,5.49,13.479052823315122,3.33,3.0,3.29,2.87,16.02787456445993,3.97,3.83,3.66,3.55,11.830985915492969,6.73,8.35,9.47,9.73,-30.83247687564234,-2.5,-2.16,-2.1,-1.15,-117.3913043478261,2.29,2.28,2.45,2.35,-2.5531914893617045,0.93,0.72,0.45,0.67,38.80597014925373,-1.89,0.58,2.95,1.97,-195.93908629441623,1.07,4.93,8.63,4.99,-78.5571142284569,-8.13,-4.22,-7.89,-7.16,-13.547486033519561,1.28,1.39,1.27,1.46,-12.328767123287667,33.85,34.12,32.32,32.18,5.189558732131764,441.45,2516.13,1676.21,1818.83,-75.72890264620662,8148.61,8305.74,8258.25,8066.91,1.0127793665728242,6.52,6.71,6.74,6.67,-2.248875562218896,5.22,4.69,4.5,4.67,11.777301927194857,5.8,6.07,6.69,7.18,-19.220055710306404,6.89,7.2,6.54,4.33,59.12240184757505,2.74,2.71,2.68,2.54,7.8740157480315025,69.97,71.54,72.18,73.6,-4.932065217391298,94.48,93.71,94.18,96.95,-2.5477050025786476,10.05,10.23,11.27,9.23,8.88407367280607,52.98,52.1,51.48,50.5,4.910891089108905,52.44,52.02,51.64,51.17,2.4819230017588354,43.879599999999996,-4.84,-2.74,1.417235105760635,6.279999999999999,27
metals,2025Q1,Metals & Mining,#94a3b8,6.41,3.38,4.17,6.91,-1.86,2.29,1.07,-1.47,0.17,-10.67,1.12,34.08,567.13,8029.15,6.28,5.07,5.61,6.9,2.78,69.0,96.6,6.92,53.66,52.81,0.0,False,6.41,6.23,5.75,5.59,14.669051878354209,3.38,3.33,3.0,3.17,6.624605678233437,4.17,3.97,3.83,3.57,16.806722689075634,6.91,6.73,8.35,9.07,-23.814773980154357,-1.86,-2.5,-2.16,-1.56,-19.230769230769234,2.29,2.29,2.28,2.33,-1.716738197424894,1.07,0.93,0.72,0.63,69.84126984126985,-1.47,-1.89,0.58,-0.56,-162.49999999999997,0.17,1.07,4.93,8.35,-97.96407185628743,-10.67,-8.13,-4.22,-9.72,-9.77366255144032,1.12,1.28,1.39,1.4,-19.999999999999986,34.08,33.85,34.12,30.31,12.438139227977564,567.13,441.45,2516.13,1137.84,-50.157315615552264,8029.15,8148.61,8305.74,8021.48,0.09561826495858711,6.28,6.52,6.71,6.74,-6.824925816023739,5.07,5.22,4.69,4.53,11.920529801324504,5.61,5.8,6.07,6.7,-16.268656716417908,6.9,6.89,7.2,6.03,14.427860696517413,2.78,2.74,2.71,2.58,7.751937984496113,69.0,69.97,71.54,72.73,-5.12855767908704,96.6,94.48,93.71,93.05,3.815153143471249,6.92,10.05,10.23,10.56,-34.46969696969697,53.66,52.98,52.1,50.85,5.5260570304818,52.81,52.44,52.02,51.46,2.6233968130586893,43.394800000000004,-2.05,-1.4399999999999995,1.119632703563765,6.202000000000001,28
metals,2025Q2,Metals & Mining,#94a3b8,6.02,3.41,4.08,6.56,-1.81,2.26,0.95,-4.11,-6.89,-12.15,1.21,36.63,785.42,7699.46,6.01,5.69,5.43,5.08,2.66,68.58,99.31,4.7,54.1,53.84,0.0,False,6.02,6.41,6.23,5.8,3.7931034482758577,3.41,3.38,3.33,3.29,3.6474164133738634,4.08,4.17,3.97,3.66,11.475409836065571,6.56,6.91,6.73,9.47,-30.728616684266115,-1.81,-1.86,-2.5,-2.1,13.80952380952381,2.26,2.29,2.29,2.45,-7.755102040816341,0.95,1.07,0.93,0.45,111.1111111111111,-4.11,-1.47,-1.89,2.95,-239.32203389830508,-6.89,0.17,1.07,8.63,-179.83777520278096,-12.15,-10.67,-8.13,-7.89,-53.99239543726237,1.21,1.12,1.28,1.27,-4.724409448818902,36.63,34.08,33.85,32.32,13.335396039603967,785.42,567.13,441.45,1676.21,-53.14310259454365,7699.46,8029.15,8148.61,8258.25,-6.766445675536584,6.01,6.28,6.52,6.74,-10.830860534124636,5.69,5.07,5.22,4.5,26.444444444444454,5.43,5.61,5.8,6.69,-18.8340807174888,5.08,6.9,6.89,6.54,-22.32415902140673,2.66,2.78,2.74,2.68,-0.7462686567164185,68.58,69.0,69.97,72.18,-4.987531172069836,99.31,96.6,94.48,94.18,5.447016351667015,4.7,6.92,10.05,11.27,-58.29636202307009,54.1,53.66,52.98,51.48,5.089355089355099,53.84,52.81,52.44,51.64,4.2602633617350945,39.425599999999996,-2.2200000000000006,-0.17000000000000082,-0.2905487990874477,6.391000000000001,29
nbfc,2018Q1,NBFC,#f59e0b,9.22,5.01,5.63,8.16,0.48,1.51,1.03,0.49,0.49,-12.35,1.3,32.67,701.88,12058.96,5.27,5.59,6.03,6.18,2.3,72.39,105.72,9.0,52.24,53.57,0.0,False,9.22,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,8.16,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,-12.35,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,32.67,0.0,0.0,0.0,0.0,701.88,0.0,0.0,0.0,0.0,12058.96,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,72.39,0.0,0.0,0.0,0.0,105.72,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,52.24,0.0,0.0,0.0,0.0,53.57,0.0,0.0,0.0,0.0,43.0032,0.0,0.0,0.0,6.165000000000001,0
nbfc,2018Q2,NBFC,#f59e0b,9.14,5.1,5.15,8.65,0.12,1.64,1.12,2.11,2.6,-9.49,1.35,31.18,1042.86,12312.99,5.46,5.28,6.72,6.65,2.41,73.09,105.79,8.84,53.21,54.27,1.0,False,9.14,9.22,0.0,0.0,0.0,5.1,5.01,0.0,0.0,0.0,5.15,5.63,0.0,0.0,0.0,8.65,8.16,0.0,0.0,0.0,0.12,0.48,0.0,0.0,0.0,1.64,1.51,0.0,0.0,0.0,1.12,1.03,0.0,0.0,0.0,2.11,0.49,0.0,0.0,0.0,2.6,0.49,0.0,0.0,0.0,-9.49,-12.35,0.0,0.0,0.0,1.35,1.3,0.0,0.0,0.0,31.18,32.67,0.0,0.0,0.0,1042.86,701.88,0.0,0.0,0.0,12312.99,12058.96,0.0,0.0,0.0,5.46,5.27,0.0,0.0,0.0,5.28,5.59,0.0,0.0,0.0,6.72,6.03,0.0,0.0,0.0,6.65,6.18,0.0,0.0,0.0,2.41,2.3,0.0,0.0,0.0,73.09,72.39,0.0,0.0,0.0,105.79,105.72,0.0,0.0,0.0,8.84,9.0,0.0,0.0,0.0,53.21,52.24,0.0,0.0,0.0,54.27,53.57,0.0,0.0,0.0,47.229,0.0,0.0,-0.7071067811865397,6.001,1
nbfc,2018Q3,NBFC,#f59e0b,9.79,5.51,5.75,8.2,0.49,1.47,1.5,-0.55,2.04,-13.67,1.17,31.89,283.5,12244.83,5.87,5.31,7.18,6.9,2.41,73.63,105.38,10.74,53.55,54.45,1.0,False,9.79,9.14,9.22,0.0,0.0,5.51,5.1,5.01,0.0,0.0,5.75,5.15,5.63,0.0,0.0,8.2,8.65,8.16,0.0,0.0,0.49,0.12,0.48,0.0,0.0,1.47,1.64,1.51,0.0,0.0,1.5,1.12,1.03,0.0,0.0,-0.55,2.11,0.49,0.0,0.0,2.04,2.6,0.49,0.0,0.0,-13.67,-9.49,-12.35,0.0,0.0,1.17,1.35,1.3,0.0,0.0,31.89,31.18,32.67,0.0,0.0,283.5,1042.86,701.88,0.0,0.0,12244.83,12312.99,12058.96,0.0,0.0,5.87,5.46,5.27,0.0,0.0,5.31,5.28,5.59,0.0,0.0,7.18,6.72,6.03,0.0,0.0,6.9,6.65,6.18,0.0,0.0,2.41,2.41,2.3,0.0,0.0,73.63,73.09,72.39,0.0,0.0,105.38,105.79,105.72,0.0,0.0,10.74,8.84,9.0,0.0,0.0,53.55,53.21,52.24,0.0,0.0,54.45,54.27,53.57,0.0,0.0,48.13399999999999,-1.04,0.03999999999999915,1.1473241485587675,6.219,2
nbfc,2018Q4,NBFC,#f59e0b,10.77,6.34,6.32,5.36,-0.64,1.57,1.66,-2.93,-0.88,-17.38,1.08,34.97,9.58,11886.41,6.09,5.17,7.51,6.9,2.44,74.47,106.0,9.23,53.92,54.88,1.0,False,10.77,9.79,9.14,0.0,0.0,6.34,5.51,5.1,0.0,0.0,6.32,5.75,5.15,0.0,0.0,5.36,8.2,8.65,0.0,0.0,-0.64,0.49,0.12,0.0,0.0,1.57,1.47,1.64,0.0,0.0,1.66,1.5,1.12,0.0,0.0,-2.93,-0.55,2.11,0.0,0.0,-0.88,2.04,2.6,0.0,0.0,-17.38,-13.67,-9.49,0.0,0.0,1.08,1.17,1.35,0.0,0.0,34.97,31.89,31.18,0.0,0.0,9.58,283.5,1042.86,0.0,0.0,11886.41,12244.83,12312.99,0.0,0.0,6.09,5.87,5.46,0.0,0.0,5.17,5.31,5.28,0.0,0.0,7.51,7.18,6.72,0.0,0.0,6.9,6.9,6.65,0.0,0.0,2.44,2.41,2.41,0.0,0.0,74.47,73.63,73.09,0.0,0.0,106.0,105.38,105.79,0.0,0.0,9.23,10.74,8.84,0.0,0.0,53.92,53.55,53.21,0.0,0.0,54.88,54.45,54.27,0.0,0.0,32.6424,-5.04,-3.29,1.3842489059631187,6.38,3
nbfc,2019Q1,NBFC,#f59e0b,12.36,7.13,7.5,3.07,-1.71,1.13,2.32,-6.38,-7.75,-21.62,0.84,35.4,-980.18,11128.29,5.99,5.25,7.65,5.53,2.34,74.64,103.86,6.8,54.48,54.49,1.0,True,12.36,10.77,9.79,9.22,34.056399132321026,7.13,6.34,5.51,5.01,42.315369261477045,7.5,6.32,5.75,5.63,33.214920071047956,3.07,5.36,8.2,8.16,-62.377450980392155,-1.71,-0.64,0.49,0.48,-456.25,1.13,1.57,1.47,1.51,-25.16556291390729,2.32,1.66,1.5,1.03,125.24271844660193,-6.38,-2.93,-0.55,0.49,-1402.0408163265306,-7.75,-0.88,2.04,0.49,-1681.6326530612243,-21.62,-17.38,-13.67,-12.35,-75.06072874493928,0.84,1.08,1.17,1.3,-35.38461538461539,35.4,34.97,31.89,32.67,8.356290174471983,-980.18,9.58,283.5,701.88,-239.65065253319656,11128.29,11886.41,12244.83,12058.96,-7.717663878145366,5.99,6.09,5.87,5.27,13.662239089184075,5.25,5.17,5.31,5.59,-6.082289803220033,7.65,7.51,7.18,6.03,26.865671641791046,5.53,6.9,6.9,6.18,-10.517799352750801,2.34,2.44,2.41,2.3,1.7391304347826104,74.64,74.47,73.63,72.39,3.108164111065064,103.86,106.0,105.38,105.72,-1.759364358683314,6.8,9.23,10.74,9.0,-24.444444444444446,54.48,53.92,53.55,52.24,4.287901990811629,54.49,54.88,54.45,53.57,1.7173791301101395,18.3893,-5.83,-5.129999999999999,1.317263611850348,6.4959999999999996,4
nbfc,2019Q2,NBFC,#f59e0b,12.66,6.72,7.81,3.84,-2.77,1.21,2.58,-10.73,-20.58,-23.19,0.74,38.12,-1574.06,9934.74,6.08,5.08,7.63,4.67,2.2,74.9,102.77,5.56,53.41,53.75,1.0,True,12.66,12.36,10.77,9.14,38.512035010940906,6.72,7.13,6.34,5.1,31.764705882352946,7.81,7.5,6.32,5.15,51.65048543689319,3.84,3.07,5.36,8.65,-55.60693641618497,-2.77,-1.71,-0.64,0.12,-2408.3333333333335,1.21,1.13,1.57,1.64,-26.219512195121947,2.58,2.32,1.66,1.12,130.35714285714283,-10.73,-6.38,-2.93,2.11,-608.5308056872038,-20.58,-7.75,-0.88,2.6,-891.5384615384615,-23.19,-21.62,-17.38,-9.49,-144.36248682824026,0.74,0.84,1.08,1.35,-45.18518518518519,38.12,35.4,34.97,31.18,22.25785760102629,-1574.06,-980.18,9.58,1042.86,-250.93684674836513,9934.74,11128.29,11886.41,12312.99,-19.314967363735374,6.08,5.99,6.09,5.46,11.355311355311358,5.08,5.25,5.17,5.28,-3.7878787878787907,7.63,7.65,7.51,6.72,13.541666666666668,4.67,5.53,6.9,6.65,-29.77443609022557,2.2,2.34,2.44,2.41,-8.713692946058089,74.9,74.64,74.47,73.09,2.4763989601860747,102.77,103.86,106.0,105.79,-2.854712165611126,5.56,6.8,9.23,8.84,-37.10407239819005,53.41,54.48,53.92,53.21,0.3758691975192553,53.75,54.49,54.88,54.27,-0.9581721024507152,23.3472,-7.800000000000001,-1.5200000000000005,0.9344258313001135,6.815,5
nbfc,2019Q3,NBFC,#f59e0b,12.74,6.78,7.69,1.03,-3.17,1.1,2.66,-11.97,-32.0,-22.47,0.83,38.93,-1283.04,8745.55,6.15,4.57,7.2,3.7,2.14,73.6,99.25,4.58,52.71,52.9,0.0,True,12.74,12.66,12.36,9.79,30.132788559754864,6.78,6.72,7.13,5.51,23.049001814882043,7.69,7.81,7.5,5.75,33.739130434782616,1.03,3.84,3.07,8.2,-87.4390243902439,-3.17,-2.77,-1.71,0.49,-746.9387755102042,1.1,1.21,1.13,1.47,-25.170068027210878,2.66,2.58,2.32,1.5,77.33333333333334,-11.97,-10.73,-6.38,-0.55,-2076.363636363636,-32.0,-20.58,-7.75,2.04,-1668.6274509803918,-22.47,-23.19,-21.62,-13.67,-64.37454279444037,0.83,0.74,0.84,1.17,-29.059829059829056,38.93,38.12,35.4,31.89,22.07588585763562,-1283.04,-1574.06,-980.18,283.5,-552.5714285714286,8745.55,9934.74,11128.29,12244.83,-28.5776119390796,6.15,6.08,5.99,5.87,4.770017035775132,4.57,5.08,5.25,5.31,-13.935969868173245,7.2,7.63,7.65,7.18,0.27855153203343264,3.7,4.67,5.53,6.9,-46.3768115942029,2.14,2.2,2.34,2.41,-11.20331950207469,73.6,74.9,74.64,73.63,-0.04074426184979103,99.25,102.77,103.86,105.38,-5.8170430821787775,4.58,5.56,6.8,10.74,-57.35567970204841,52.71,53.41,54.48,53.55,-1.5686274509803853,52.9,53.75,54.49,54.45,-2.8466483011937638,6.3345,-5.590000000000001,-2.04,0.6582200259481735,6.946000000000001,6
nbfc,2019Q4,NBFC,#f59e0b,12.37,6.8,7.47,3.34,-3.68,1.22,2.15,-9.69,-38.77,-19.84,0.91,38.73,-1327.61,7897.8,5.97,4.17,6.87,3.03,1.84,72.92,87.82,3.02,52.39,52.19,0.0,False,12.37,12.74,12.66,10.77,14.856081708449395,6.8,6.78,6.72,6.34,7.2555205047318605,7.47,7.69,7.81,6.32,18.19620253164556,3.34,1.03,3.84,5.36,-37.68656716417912,-3.68,-3.17,-2.77,-0.64,-475.0,1.22,1.1,1.21,1.57,-22.292993630573253,2.15,2.66,2.58,1.66,29.518072289156628,-9.69,-11.97,-10.73,-2.93,-230.71672354948802,-38.77,-32.0,-20.58,-0.88,-4305.681818181818,-19.84,-22.47,-23.19,-17.38,-14.154200230149602,0.91,0.83,0.74,1.08,-15.740740740740744,38.73,38.93,38.12,34.97,10.7520732056048,-1327.61,-1283.04,-1574.06,9.58,-13958.141962421709,7897.8,8745.55,9934.74,11886.41,-33.55605266855173,5.97,6.15,6.08,6.09,-1.9704433497536964,4.17,4.57,5.08,5.17,-19.342359767891683,6.87,7.2,7.63,7.51,-8.521970705725696,3.03,3.7,4.67,6.9,-56.08695652173914,1.84,2.14,2.2,2.44,-24.590163934426222,72.92,73.6,74.9,74.47,-2.081375050355844,87.82,99.25,102.77,106.0,-17.15094339622642,3.02,4.58,5.56,9.23,-67.28060671722645,52.39,52.71,53.41,53.92,-2.8375370919881324,52.19,52.9,53.75,54.88,-4.901603498542283,19.939799999999998,1.040000000000001,-0.5,-0.8282663301505702,6.961999999999999,7
nbfc,2020Q1,NBFC,#f59e0b,10.98,5.82,6.59,5.49,-3.22,1.32,1.75,-5.24,-37.63,-19.18,0.96,34.75,-975.77,7483.71,5.79,3.97,5.38,0.09,1.73,68.88,86.02,-7.85,47.61,48.52,0.0,False,10.98,12.37,12.74,12.36,-11.165048543689313,5.82,6.8,6.78,7.13,-18.373071528751748,6.59,7.47,7.69,7.5,-12.133333333333335,5.49,3.34,1.03,3.07,78.82736156351793,-3.22,-3.68,-3.17,-1.71,-88.30409356725147,1.32,1.22,1.1,1.13,16.814159292035416,1.75,2.15,2.66,2.32,-24.568965517241374,-5.24,-9.69,-11.97,-6.38,17.868338557993727,-37.63,-38.77,-32.0,-7.75,-385.54838709677426,-19.18,-19.84,-22.47,-21.62,11.28584643848289,0.96,0.91,0.83,0.84,14.285714285714285,34.75,38.73,38.93,35.4,-1.8361581920903913,-975.77,-1327.61,-1283.04,-980.18,0.44991736211715894,7483.71,7897.8,8745.55,11128.29,-32.75058432158041,5.79,5.97,6.15,5.99,-3.3388981636060127,3.97,4.17,4.57,5.25,-24.38095238095238,5.38,6.87,7.2,7.65,-29.67320261437909,0.09,3.03,3.7,5.53,-98.37251356238698,1.73,1.84,2.14,2.34,-26.068376068376065,68.88,72.92,73.6,74.64,-7.717041800643093,86.02,87.82,99.25,103.86,-17.176968996726366,-7.85,3.02,4.58,6.8,-215.44117647058823,47.61,52.39,52.71,54.48,-12.610132158590304,48.52,52.19,52.9,54.49,-10.956138741053403,31.787100000000002,6.73,4.46,-1.471585567317029,6.822,8
nbfc,2020Q2,NBFC,#f59e0b,9.99,5.31,5.86,5.8,-2.9,1.46,1.27,-0.12,-27.02,-14.66,1.34,32.86,-98.79,7474.89,5.46,4.13,4.75,-0.33,1.56,67.52,87.82,-6.79,46.35,48.02,0.0,False,9.99,10.98,12.37,12.66,-21.090047393364927,5.31,5.82,6.8,6.72,-20.98214285714286,5.86,6.59,7.47,7.81,-24.96798975672214,5.8,5.49,3.34,3.84,51.041666666666664,-2.9,-3.22,-3.68,-2.77,-4.693140794223822,1.46,1.32,1.22,1.21,20.66115702479339,1.27,1.75,2.15,2.58,-50.775193798449614,-0.12,-5.24,-9.69,-10.73,98.8816402609506,-27.02,-37.63,-38.77,-20.58,-31.29251700680273,-14.66,-19.18,-19.84,-23.19,36.783096162138854,1.34,0.96,0.91,0.74,81.0810810810811,32.86,34.75,38.73,38.12,-13.798530954879324,-98.79,-975.77,-1327.61,-1574.06,93.72387329580829,7474.89,7483.71,7897.8,9934.74,-24.760084310208416,5.46,5.79,5.97,6.08,-10.197368421052634,4.13,3.97,4.17,5.08,-18.700787401574807,4.75,5.38,6.87,7.63,-37.745740498034074,-0.33,0.09,3.03,4.67,-107.06638115631692,1.56,1.73,1.84,2.2,-29.090909090909093,67.52,68.88,72.92,74.9,-9.853137516688932,87.82,86.02,87.82,102.77,-14.547046803541894,-6.79,-7.85,3.02,5.56,-222.12230215827338,46.35,47.61,52.39,53.41,-13.218498408537718,48.02,48.52,52.19,53.75,-10.660465116279063,31.668,9.57,2.46,-1.2041397396887508,6.550000000000002,9
